VarName,Value
"Right[a21,a27]",0.0
"Right[a21,a28]",-0.0
"Right[a21,a29]",0.0
"Right[a21,a30]",0.0
"Right[a21,a31]",-0.0
"Right[a21,a32]",0.0
"Right[a21,a33]",0.0
"Right[a21,a34]",0.0
"Right[a21,a35]",0.0
"Right[a22,a01]",0.0
"Right[a22,a02]",1.0
"Right[a22,a03]",0.0
"Right[a22,a04]",0.0
"Right[a22,a05]",0.0
"Right[a22,a06]",0.0
"Right[a22,a07]",0.0
"Right[a22,a08]",0.0
"Right[a22,a09]",0.0
"Right[a22,a10]",0.0
"Right[a22,a11]",0.0
"Right[a22,a12]",0.0
"Right[a22,a13]",0.0
"Right[a22,a14]",0.0
"Right[a22,a15]",1.0
"Right[a22,a16]",0.0
"Right[a22,a17]",0.0
"Right[a22,a18]",0.0
"Right[a22,a19]",0.0
"Right[a22,a20]",1.0
"Right[a22,a21]",1.0
"Right[a22,a22]",0.0
"Right[a22,a23]",0.0
"Right[a22,a24]",0.0
"Right[a22,a25]",0.0
"Right[a22,a26]",0.0
"Right[a22,a27]",0.0
"Right[a22,a28]",1.0
"Right[a22,a29]",0.0
"Right[a22,a30]",0.0
"Right[a22,a31]",-0.0
"Right[a22,a32]",0.0
"Right[a22,a33]",0.0
"Right[a22,a34]",0.0
"Right[a22,a35]",0.0
"Right[a23,a01]",0.0
"Right[a23,a02]",0.0
"Right[a23,a03]",0.0
"Right[a23,a04]",0.0
"Right[a23,a05]",0.0
"Right[a23,a06]",0.0
"Right[a23,a07]",0.0
"Right[a23,a08]",0.0
"Right[a23,a09]",0.0
"Right[a23,a10]",0.0
"Right[a23,a11]",0.0
"Right[a23,a12]",0.0
"Right[a23,a13]",0.0
"Right[a23,a14]",0.0
"Right[a23,a15]",0.0
"Right[a23,a16]",0.0
"Right[a23,a17]",0.0
"Right[a23,a18]",-0.0
"Right[a23,a19]",0.0
"Right[a23,a20]",0.0
"Right[a23,a21]",0.0
"Right[a23,a22]",0.0
"Right[a23,a23]",0.0
"Right[a23,a24]",0.0
"Right[a23,a25]",0.0
"Right[a23,a26]",0.0
"Right[a23,a27]",0.0
"Right[a23,a28]",0.0
"Right[a23,a29]",0.0
"Right[a23,a30]",0.0
"Right[a23,a31]",0.0
"Right[a23,a32]",-0.0
"Right[a23,a33]",0.0
"Right[a23,a34]",0.0
"Right[a23,a35]",0.0
"Right[a24,a01]",0.0
"Right[a24,a02]",0.0
"Right[a24,a03]",0.0
"Right[a24,a04]",0.0
"Right[a24,a05]",0.0
"Right[a24,a06]",0.0
"Right[a24,a07]",0.0
"Right[a24,a08]",0.9999998229778352
"Right[a24,a09]",0.0
"Right[a24,a10]",-0.0
"Right[a24,a11]",-0.0
"Right[a24,a12]",0.0
"Right[a24,a13]",0.0
"Right[a24,a14]",0.0
"Right[a24,a15]",0.0
"Right[a24,a16]",0.0
"Right[a24,a17]",0.0
"Right[a24,a18]",0.0
"Right[a24,a19]",0.0
"Right[a24,a20]",0.0
"Right[a24,a21]",0.0
"Right[a24,a22]",0.0
"Right[a24,a23]",0.0
"Right[a24,a24]",0.0
"Right[a24,a25]",0.0
"Right[a24,a26]",0.0
"Right[a24,a27]",0.0
"Right[a24,a28]",0.0
"Right[a24,a29]",0.0
"Right[a24,a30]",0.0
"Right[a24,a31]",0.0
"Right[a24,a32]",0.0
"Right[a24,a33]",0.0
"Right[a24,a34]",0.0
"Right[a24,a35]",0.0
"Right[a25,a01]",0.0
"Right[a25,a02]",0.0
"Right[a25,a03]",0.0
"Right[a25,a04]",0.0
"Right[a25,a05]",-0.0
"Right[a25,a06]",0.0
"Right[a25,a07]",0.0
"Right[a25,a08]",0.0
"Right[a25,a09]",0.0
"Right[a25,a10]",0.0
"Right[a25,a11]",0.0
"Right[a25,a12]",0.0
"Right[a25,a13]",-0.0
"Right[a25,a14]",5.306436007803082e-07
"Right[a25,a15]",0.0
"Right[a25,a16]",0.0
"Right[a25,a17]",0.0
"Right[a25,a18]",0.0
"Right[a25,a19]",0.0
"Right[a25,a20]",0.0
"Right[a25,a21]",0.0
"Right[a25,a22]",0.0
"Right[a25,a23]",0.0
"Right[a25,a24]",0.0
"Right[a25,a25]",0.0
"Right[a25,a26]",0.0
"Right[a25,a27]",0.0
"Right[a25,a28]",0.0
"Right[a25,a29]",-0.0
"Right[a25,a30]",0.0
"Right[a25,a31]",0.0
"Right[a25,a32]",0.0
"Right[a25,a33]",0.0
"Right[a25,a34]",0.0
"Right[a25,a35]",-0.0
"Right[a26,a01]",0.0
"Right[a26,a02]",0.0
"Right[a26,a03]",0.0
"Right[a26,a04]",0.0
"Right[a26,a05]",0.0
"Right[a26,a06]",0.0
"Right[a26,a07]",0.0
"Right[a26,a08]",0.0
"Right[a26,a09]",0.0
"Right[a26,a10]",0.0
"Right[a26,a11]",1.4419025233819086e-07
"Right[a26,a12]",-0.0
"Right[a26,a13]",0.0
"Right[a26,a14]",5.306436008039929e-07
"Right[a26,a15]",0.0
"Right[a26,a16]",0.0
"Right[a26,a17]",0.0
"Right[a26,a18]",0.0
"Right[a26,a19]",0.0
"Right[a26,a20]",0.0
"Right[a26,a21]",0.0
"Right[a26,a22]",0.0
"Right[a26,a23]",0.0
"Right[a26,a24]",0.0
"Right[a26,a25]",0.0
"Right[a26,a26]",0.0
"Right[a26,a27]",0.0
"Right[a26,a28]",0.0
"Right[a26,a29]",-0.0
"Right[a26,a30]",0.0
"Right[a26,a31]",0.0
"Right[a26,a32]",0.0
"Right[a26,a33]",0.0
"Right[a26,a34]",0.0
"Right[a26,a35]",0.0
"Right[a27,a01]",0.0
"Right[a27,a02]",0.0
"Right[a27,a03]",0.0
"Right[a27,a04]",0.0
"Right[a27,a05]",0.0
"Right[a27,a06]",1.0
"Right[a27,a07]",0.0
"Right[a27,a08]",0.0
"Right[a27,a09]",1.0
"Right[a27,a10]",0.0
"Right[a27,a11]",0.0
"Right[a27,a12]",0.0
"Right[a27,a13]",0.0
"Right[a27,a14]",0.0
"Right[a27,a15]",0.0
"Right[a27,a16]",-0.0
"Right[a27,a17]",1.0
"Right[a27,a18]",0.0
"Right[a27,a19]",0.0
"Right[a27,a20]",0.0
"Right[a27,a21]",0.0
"Right[a27,a22]",0.0
"Right[a27,a23]",0.0
"Right[a27,a24]",0.0
"Right[a27,a25]",0.0
"Right[a27,a26]",0.0
"Right[a27,a27]",0.0
"Right[a27,a28]",0.0
"Right[a27,a29]",0.0
"Right[a27,a30]",-0.0
"Right[a27,a31]",0.0
"Right[a27,a32]",0.0
"Right[a27,a33]",1.0
"Right[a27,a34]",1.0
"Right[a27,a35]",0.0
"Right[a28,a01]",0.0
"Right[a28,a02]",1.0
"Right[a28,a03]",0.0
"Right[a28,a04]",0.0
"Right[a28,a05]",0.0
"Right[a28,a06]",0.0
"Right[a28,a07]",0.0
"Right[a28,a08]",0.0
"Right[a28,a09]",0.0
"Right[a28,a10]",0.0
"Right[a28,a11]",0.0
"Right[a28,a12]",0.0
"Right[a28,a13]",0.0
"Right[a28,a14]",0.0
"Right[a28,a15]",1.0
"Right[a28,a16]",0.0
"Right[a28,a17]",0.0
"Right[a28,a18]",0.0
"Right[a28,a19]",0.0
"Right[a28,a20]",1.0
"Right[a28,a21]",-0.0
"Right[a28,a22]",0.0
"Right[a28,a23]",0.0
"Right[a28,a24]",0.0
"Right[a28,a25]",0.0
"Right[a28,a26]",0.0
"Right[a28,a27]",0.0
"Right[a28,a28]",0.0
"Right[a28,a29]",0.0
"Right[a28,a30]",0.0
"Right[a28,a31]",-0.0
"Right[a28,a32]",0.0
"Right[a28,a33]",0.0
"Right[a28,a34]",0.0
"Right[a28,a35]",0.0
"Right[a29,a01]",0.0
"Right[a29,a02]",0.0
"Right[a29,a03]",0.0
"Right[a29,a04]",0.0
"Right[a29,a05]",1.0
"Right[a29,a06]",0.0
"Right[a29,a07]",0.0
"Right[a29,a08]",0.0
"Right[a29,a09]",0.0
"Right[a29,a10]",0.0
"Right[a29,a11]",0.0
"Right[a29,a12]",1.0
"Right[a29,a13]",1.0
"Right[a29,a14]",1.0
"Right[a29,a15]",0.0
"Right[a29,a16]",0.0
"Right[a29,a17]",0.0
"Right[a29,a18]",0.0
"Right[a29,a19]",0.0
"Right[a29,a20]",0.0
"Right[a29,a21]",0.0
"Right[a29,a22]",0.0
"Right[a29,a23]",0.0
"Right[a29,a24]",0.0
"Right[a29,a25]",1.0
"Right[a29,a26]",1.0
"Right[a29,a27]",0.0
"Right[a29,a28]",0.0
"Right[a29,a29]",0.0
"Right[a29,a30]",0.0
"Right[a29,a31]",0.0
"Right[a29,a32]",0.0
"Right[a29,a33]",0.0
"Right[a29,a34]",0.0
"Right[a29,a35]",1.0
"Right[a30,a01]",0.0
"Right[a30,a02]",0.0
"Right[a30,a03]",0.0
"Right[a30,a04]",0.0
"Right[a30,a05]",0.0
"Right[a30,a06]",1.0
"Right[a30,a07]",0.0
"Right[a30,a08]",0.0
"Right[a30,a09]",1.0
"Right[a30,a10]",0.0
"Right[a30,a11]",0.0
"Right[a30,a12]",0.0
"Right[a30,a13]",0.0
"Right[a30,a14]",0.0
"Right[a30,a15]",0.0
"Right[a30,a16]",0.0
"Right[a30,a17]",0.0
"Right[a30,a18]",0.0
"Right[a30,a19]",0.0
"Right[a30,a20]",0.0
"Right[a30,a21]",0.0
"Right[a30,a22]",0.0
"Right[a30,a23]",0.0
"Right[a30,a24]",0.0
"Right[a30,a25]",0.0
"Right[a30,a26]",0.0
"Right[a30,a27]",0.0
"Right[a30,a28]",0.0
"Right[a30,a29]",0.0
"Right[a30,a30]",0.0
"Right[a30,a31]",0.0
"Right[a30,a32]",0.0
"Right[a30,a33]",-0.0
"Right[a30,a34]",1.0
"Right[a30,a35]",0.0
"Right[a31,a01]",0.0
"Right[a31,a02]",1.0
"Right[a31,a03]",0.0
"Right[a31,a04]",0.0
"Right[a31,a05]",0.0
"Right[a31,a06]",0.0
"Right[a31,a07]",0.0
"Right[a31,a08]",0.0
"Right[a31,a09]",0.0
"Right[a31,a10]",0.0
"Right[a31,a11]",0.0
"Right[a31,a12]",0.0
"Right[a31,a13]",0.0
"Right[a31,a14]",0.0
"Right[a31,a15]",1.0
"Right[a31,a16]",0.0
"Right[a31,a17]",0.0
"Right[a31,a18]",0.0
"Right[a31,a19]",0.0
"Right[a31,a20]",1.0
"Right[a31,a21]",1.0
"Right[a31,a22]",-0.0
"Right[a31,a23]",0.0
"Right[a31,a24]",0.0
"Right[a31,a25]",0.0
"Right[a31,a26]",0.0
"Right[a31,a27]",0.0
"Right[a31,a28]",-0.0
"Right[a31,a29]",0.0
"Right[a31,a30]",0.0
"Right[a31,a31]",0.0
"Right[a31,a32]",0.0
"Right[a31,a33]",0.0
"Right[a31,a34]",0.0
"Right[a31,a35]",0.0
"Right[a32,a01]",0.0
"Right[a32,a02]",0.0
"Right[a32,a03]",0.0
"Right[a32,a04]",0.0
"Right[a32,a05]",0.0
"Right[a32,a06]",0.0
"Right[a32,a07]",-0.0
"Right[a32,a08]",0.0
"Right[a32,a09]",0.0
"Right[a32,a10]",0.0
"Right[a32,a11]",0.0
"Right[a32,a12]",0.0
"Right[a32,a13]",0.0
"Right[a32,a14]",0.0
"Right[a32,a15]",0.0
"Right[a32,a16]",0.0
"Right[a32,a17]",0.0
"Right[a32,a18]",1.0
"Right[a32,a19]",0.0
"Right[a32,a20]",0.0
"Right[a32,a21]",0.0
"Right[a32,a22]",0.0
"Right[a32,a23]",1.0
"Right[a32,a24]",0.0
"Right[a32,a25]",0.0
"Right[a32,a26]",0.0
"Right[a32,a27]",0.0
"Right[a32,a28]",0.0
"Right[a32,a29]",0.0
"Right[a32,a30]",0.0
"Right[a32,a31]",0.0
"Right[a32,a32]",0.0
"Right[a32,a33]",0.0
"Right[a32,a34]",0.0
"Right[a32,a35]",0.0
"Right[a33,a01]",0.0
"Right[a33,a02]",0.0
"Right[a33,a03]",0.0
"Right[a33,a04]",0.0
"Right[a33,a05]",0.0
"Right[a33,a06]",1.0
"Right[a33,a07]",0.0
"Right[a33,a08]",0.0
"Right[a33,a09]",1.0
"Right[a33,a10]",0.0
"Right[a33,a11]",0.0
"Right[a33,a12]",0.0
"Right[a33,a13]",0.0
"Right[a33,a14]",0.0
"Right[a33,a15]",0.0
"Right[a33,a16]",0.0
"Right[a33,a17]",1.0
"Right[a33,a18]",0.0
"Right[a33,a19]",0.0
"Right[a33,a20]",0.0
"Right[a33,a21]",0.0
"Right[a33,a22]",0.0
"Right[a33,a23]",0.0
"Right[a33,a24]",0.0
"Right[a33,a25]",0.0
"Right[a33,a26]",0.0
"Right[a33,a27]",0.0
"Right[a33,a28]",0.0
"Right[a33,a29]",0.0
"Right[a33,a30]",-0.0
"Right[a33,a31]",0.0
"Right[a33,a32]",0.0
"Right[a33,a33]",0.0
"Right[a33,a34]",1.0
"Right[a33,a35]",0.0
"Right[a34,a01]",0.0
"Right[a34,a02]",0.0
"Right[a34,a03]",0.0
"Right[a34,a04]",0.0
"Right[a34,a05]",0.0
"Right[a34,a06]",-0.0
"Right[a34,a07]",0.0
"Right[a34,a08]",0.0
"Right[a34,a09]",-0.0
"Right[a34,a10]",0.0
"Right[a34,a11]",0.0
"Right[a34,a12]",0.0
"Right[a34,a13]",0.0
"Right[a34,a14]",0.0
"Right[a34,a15]",0.0
"Right[a34,a16]",0.0
"Right[a34,a17]",0.0
"Right[a34,a18]",0.0
"Right[a34,a19]",0.0
"Right[a34,a20]",0.0
"Right[a34,a21]",0.0
"Right[a34,a22]",0.0
"Right[a34,a23]",0.0
"Right[a34,a24]",0.0
"Right[a34,a25]",0.0
"Right[a34,a26]",0.0
"Right[a34,a27]",0.0
"Right[a34,a28]",0.0
"Right[a34,a29]",0.0
"Right[a34,a30]",0.0
"Right[a34,a31]",0.0
"Right[a34,a32]",0.0
"Right[a34,a33]",0.0
"Right[a34,a34]",0.0
"Right[a34,a35]",0.0
"Right[a35,a01]",0.0
"Right[a35,a02]",0.0
"Right[a35,a03]",0.0
"Right[a35,a04]",0.0
"Right[a35,a05]",0.0
"Right[a35,a06]",0.0
"Right[a35,a07]",0.0
"Right[a35,a08]",0.0
"Right[a35,a09]",0.0
"Right[a35,a10]",0.0
"Right[a35,a11]",0.0
"Right[a35,a12]",0.0
"Right[a35,a13]",0.0
"Right[a35,a14]",0.0
"Right[a35,a15]",0.0
"Right[a35,a16]",0.0
"Right[a35,a17]",0.0
"Right[a35,a18]",0.0
"Right[a35,a19]",0.0
"Right[a35,a20]",0.0
"Right[a35,a21]",0.0
"Right[a35,a22]",0.0
"Right[a35,a23]",0.0
"Right[a35,a24]",0.0
"Right[a35,a25]",-0.0
"Right[a35,a26]",0.0
"Right[a35,a27]",0.0
"Right[a35,a28]",0.0
"Right[a35,a29]",0.0
"Right[a35,a30]",0.0
"Right[a35,a31]",0.0
"Right[a35,a32]",0.0
"Right[a35,a33]",0.0
"Right[a35,a34]",0.0
"Right[a35,a35]",0.0
"Above[a01,a01]",0.0
"Above[a01,a02]",0.0
"Above[a01,a03]",0.0
"Above[a01,a04]",0.0
"Above[a01,a05]",0.0
"Above[a01,a06]",0.0
"Above[a01,a07]",0.0
"Above[a01,a08]",0.0
"Above[a01,a09]",0.0
"Above[a01,a10]",0.0
"Above[a01,a11]",0.0
"Above[a01,a12]",0.0
"Above[a01,a13]",0.0
"Above[a01,a14]",0.0
"Above[a01,a15]",0.0
"Above[a01,a16]",0.0
"Above[a01,a17]",0.0
"Above[a01,a18]",0.0
"Above[a01,a19]",0.0
"Above[a01,a20]",0.0
"Above[a01,a21]",0.0
"Above[a01,a22]",0.0
"Above[a01,a23]",0.0
"Above[a01,a24]",0.0
"Above[a01,a25]",0.0
"Above[a01,a26]",0.0
"Above[a01,a27]",0.0
"Above[a01,a28]",0.0
"Above[a01,a29]",0.0
"Above[a01,a30]",0.0
"Above[a01,a31]",0.0
"Above[a01,a32]",0.0
"Above[a01,a33]",0.0
"Above[a01,a34]",0.0
"Above[a01,a35]",0.0
"Above[a02,a01]",0.0
"Above[a02,a02]",0.0
"Above[a02,a03]",0.0
"Above[a02,a04]",0.0
"Above[a02,a05]",0.0
"Above[a02,a06]",0.0
"Above[a02,a07]",0.0
"Above[a02,a08]",0.0
"Above[a02,a09]",0.0
"Above[a02,a10]",0.0
"Above[a02,a11]",0.0
"Above[a02,a12]",0.0
"Above[a02,a13]",0.0
"Above[a02,a14]",0.0
"Above[a02,a15]",0.0
"Above[a02,a16]",0.0
"Above[a02,a17]",0.0
"Above[a02,a18]",0.0
"Above[a02,a19]",0.0
"Above[a02,a20]",0.0
"Above[a02,a21]",0.0
"Above[a02,a22]",0.0
"Above[a02,a23]",0.0
"Above[a02,a24]",0.0
"Above[a02,a25]",0.0
"Above[a02,a26]",0.0
"Above[a02,a27]",0.0
"Above[a02,a28]",0.0
"Above[a02,a29]",0.0
"Above[a02,a30]",0.0
"Above[a02,a31]",0.0
"Above[a02,a32]",0.0
"Above[a02,a33]",0.0
"Above[a02,a34]",0.0
"Above[a02,a35]",0.0
"Above[a03,a01]",0.0
"Above[a03,a02]",0.0
"Above[a03,a03]",0.0
"Above[a03,a04]",0.0
"Above[a03,a05]",0.0
"Above[a03,a06]",0.0
"Above[a03,a07]",0.0
"Above[a03,a08]",0.0
"Above[a03,a09]",0.0
"Above[a03,a10]",0.0
"Above[a03,a11]",0.0
"Above[a03,a12]",0.0
"Above[a03,a13]",0.0
"Above[a03,a14]",0.0
"Above[a03,a15]",0.0
"Above[a03,a16]",0.0
"Above[a03,a17]",0.0
"Above[a03,a18]",0.0
"Above[a03,a19]",0.0
"Above[a03,a20]",0.0
"Above[a03,a21]",0.0
"Above[a03,a22]",0.0
"Above[a03,a23]",0.0
"Above[a03,a24]",0.0
"Above[a03,a25]",0.0
"Above[a03,a26]",0.0
"Above[a03,a27]",0.0
"Above[a03,a28]",0.0
"Above[a03,a29]",0.0
"Above[a03,a30]",0.0
"Above[a03,a31]",0.0
"Above[a03,a32]",0.0
"Above[a03,a33]",0.0
"Above[a03,a34]",0.0
"Above[a03,a35]",0.0
"Above[a04,a01]",0.0
"Above[a04,a02]",0.0
"Above[a04,a03]",0.0
"Above[a04,a04]",0.0
"Above[a04,a05]",0.0
"Above[a04,a06]",0.0
"Above[a04,a07]",0.0
"Above[a04,a08]",0.0
"Above[a04,a09]",0.0
"Above[a04,a10]",0.0
"Above[a04,a11]",0.0
"Above[a04,a12]",0.0
"Above[a04,a13]",0.0
"Above[a04,a14]",0.0
"Above[a04,a15]",0.0
"Above[a04,a16]",0.0
"Above[a04,a17]",0.0
"Above[a04,a18]",0.0
"Above[a04,a19]",0.0
"Above[a04,a20]",0.0
"Above[a04,a21]",0.0
"Above[a04,a22]",0.0
"Above[a04,a23]",0.0
"Above[a04,a24]",0.0
"Above[a04,a25]",0.0
"Above[a04,a26]",0.0
"Above[a04,a27]",0.0
"Above[a04,a28]",0.0
"Above[a04,a29]",0.0
"Above[a04,a30]",0.0
"Above[a04,a31]",0.0
"Above[a04,a32]",0.0
"Above[a04,a33]",0.0
"Above[a04,a34]",0.0
"Above[a04,a35]",0.0
"Above[a05,a01]",0.0
"Above[a05,a02]",0.0
"Above[a05,a03]",0.0
"Above[a05,a04]",0.0
"Above[a05,a05]",0.0
"Above[a05,a06]",0.0
"Above[a05,a07]",0.0
"Above[a05,a08]",0.0
"Above[a05,a09]",0.0
"Above[a05,a10]",0.0
"Above[a05,a11]",0.0
"Above[a05,a12]",0.0
"Above[a05,a13]",0.0
"Above[a05,a14]",0.0
"Above[a05,a15]",0.0
"Above[a05,a16]",0.0
"Above[a05,a17]",0.0
"Above[a05,a18]",0.0
"Above[a05,a19]",0.0
"Above[a05,a20]",0.0
"Above[a05,a21]",0.0
"Above[a05,a22]",0.0
"Above[a05,a23]",0.0
"Above[a05,a24]",0.0
"Above[a05,a25]",-0.0
"Above[a05,a26]",0.0
"Above[a05,a27]",0.0
"Above[a05,a28]",0.0
"Above[a05,a29]",0.0
"Above[a05,a30]",0.0
"Above[a05,a31]",0.0
"Above[a05,a32]",0.0
"Above[a05,a33]",0.0
"Above[a05,a34]",0.0
"Above[a05,a35]",0.0
"Above[a06,a01]",0.0
"Above[a06,a02]",0.0
"Above[a06,a03]",0.0
"Above[a06,a04]",0.0
"Above[a06,a05]",0.0
"Above[a06,a06]",0.0
"Above[a06,a07]",0.0
"Above[a06,a08]",0.0
"Above[a06,a09]",1.0
"Above[a06,a10]",0.0
"Above[a06,a11]",0.0
"Above[a06,a12]",0.0
"Above[a06,a13]",0.0
"Above[a06,a14]",0.0
"Above[a06,a15]",0.0
"Above[a06,a16]",-0.0
"Above[a06,a17]",0.0
"Above[a06,a18]",0.0
"Above[a06,a19]",0.0
"Above[a06,a20]",0.0
"Above[a06,a21]",0.0
"Above[a06,a22]",0.0
"Above[a06,a23]",0.0
"Above[a06,a24]",0.0
"Above[a06,a25]",0.0
"Above[a06,a26]",0.0
"Above[a06,a27]",-0.0
"Above[a06,a28]",0.0
"Above[a06,a29]",0.0
"Above[a06,a30]",0.0
"Above[a06,a31]",0.0
"Above[a06,a32]",0.0
"Above[a06,a33]",0.0
"Above[a06,a34]",1.0
"Above[a06,a35]",0.0
"Above[a07,a01]",0.0
"Above[a07,a02]",0.0
"Above[a07,a03]",0.0
"Above[a07,a04]",0.0
"Above[a07,a05]",0.0
"Above[a07,a06]",0.0
"Above[a07,a07]",0.0
"Above[a07,a08]",0.0
"Above[a07,a09]",0.0
"Above[a07,a10]",0.0
"Above[a07,a11]",0.0
"Above[a07,a12]",0.0
"Above[a07,a13]",0.0
"Above[a07,a14]",0.0
"Above[a07,a15]",0.0
"Above[a07,a16]",0.0
"Above[a07,a17]",0.0
"Above[a07,a18]",0.0
"Above[a07,a19]",0.0
"Above[a07,a20]",0.0
"Above[a07,a21]",0.0
"Above[a07,a22]",0.0
"Above[a07,a23]",0.0
"Above[a07,a24]",0.0
"Above[a07,a25]",0.0
"Above[a07,a26]",0.0
"Above[a07,a27]",0.0
"Above[a07,a28]",0.0
"Above[a07,a29]",0.0
"Above[a07,a30]",0.0
"Above[a07,a31]",0.0
"Above[a07,a32]",0.0
"Above[a07,a33]",0.0
"Above[a07,a34]",0.0
"Above[a07,a35]",0.0
"Above[a08,a01]",0.0
"Above[a08,a02]",0.0
"Above[a08,a03]",0.0
"Above[a08,a04]",0.0
"Above[a08,a05]",0.0
"Above[a08,a06]",0.0
"Above[a08,a07]",0.0
"Above[a08,a08]",0.0
"Above[a08,a09]",0.0
"Above[a08,a10]",0.0
"Above[a08,a11]",0.0
"Above[a08,a12]",0.0
"Above[a08,a13]",0.0
"Above[a08,a14]",0.0
"Above[a08,a15]",0.0
"Above[a08,a16]",0.0
"Above[a08,a17]",0.0
"Above[a08,a18]",0.0
"Above[a08,a19]",0.0
"Above[a08,a20]",0.0
"Above[a08,a21]",0.0
"Above[a08,a22]",0.0
"Above[a08,a23]",0.0
"Above[a08,a24]",0.0
"Above[a08,a25]",0.0
"Above[a08,a26]",0.0
"Above[a08,a27]",0.0
"Above[a08,a28]",0.0
"Above[a08,a29]",0.0
"Above[a08,a30]",0.0
"Above[a08,a31]",0.0
"Above[a08,a32]",0.0
"Above[a08,a33]",0.0
"Above[a08,a34]",0.0
"Above[a08,a35]",0.0
"Above[a09,a01]",0.0
"Above[a09,a02]",0.0
"Above[a09,a03]",0.0
"Above[a09,a04]",0.0
"Above[a09,a05]",0.0
"Above[a09,a06]",0.0
"Above[a09,a07]",0.0
"Above[a09,a08]",0.0
"Above[a09,a09]",0.0
"Above[a09,a10]",0.0
"Above[a09,a11]",0.0
"Above[a09,a12]",0.0
"Above[a09,a13]",0.0
"Above[a09,a14]",0.0
"Above[a09,a15]",0.0
"Above[a09,a16]",0.0
"Above[a09,a17]",0.0
"Above[a09,a18]",0.0
"Above[a09,a19]",0.0
"Above[a09,a20]",0.0
"Above[a09,a21]",0.0
"Above[a09,a22]",0.0
"Above[a09,a23]",0.0
"Above[a09,a24]",0.0
"Above[a09,a25]",0.0
"Above[a09,a26]",0.0
"Above[a09,a27]",0.0
"Above[a09,a28]",0.0
"Above[a09,a29]",0.0
"Above[a09,a30]",0.0
"Above[a09,a31]",0.0
"Above[a09,a32]",0.0
"Above[a09,a33]",0.0
"Above[a09,a34]",1.0
"Above[a09,a35]",0.0
"Above[a10,a01]",0.0
"Above[a10,a02]",0.0
"Above[a10,a03]",0.0
"Above[a10,a04]",0.0
"Above[a10,a05]",0.0
"Above[a10,a06]",0.0
"Above[a10,a07]",0.0
"Above[a10,a08]",0.0
"Above[a10,a09]",0.0
"Above[a10,a10]",0.0
"Above[a10,a11]",0.0
"Above[a10,a12]",0.0
"Above[a10,a13]",0.0
"Above[a10,a14]",0.0
"Above[a10,a15]",0.0
"Above[a10,a16]",0.0
"Above[a10,a17]",0.0
"Above[a10,a18]",0.0
"Above[a10,a19]",0.0
"Above[a10,a20]",0.0
"Above[a10,a21]",0.0
"Above[a10,a22]",0.0
"Above[a10,a23]",0.0
"Above[a10,a24]",0.0
"Above[a10,a25]",0.0
"Above[a10,a26]",0.0
"Above[a10,a27]",0.0
"Above[a10,a28]",0.0
"Above[a10,a29]",0.0
"Above[a10,a30]",0.0
"Above[a10,a31]",0.0
"Above[a10,a32]",0.0
"Above[a10,a33]",0.0
"Above[a10,a34]",0.0
"Above[a10,a35]",0.0
"Above[a11,a01]",0.0
"Above[a11,a02]",0.0
"Above[a11,a03]",0.0
"Above[a11,a04]",0.0
"Above[a11,a05]",0.0
"Above[a11,a06]",0.0
"Above[a11,a07]",0.0
"Above[a11,a08]",0.0
"Above[a11,a09]",0.0
"Above[a11,a10]",-0.0
"Above[a11,a11]",0.0
"Above[a11,a12]",0.0
"Above[a11,a13]",0.0
"Above[a11,a14]",0.0
"Above[a11,a15]",0.0
"Above[a11,a16]",0.0
"Above[a11,a17]",0.0
"Above[a11,a18]",0.0
"Above[a11,a19]",0.0
"Above[a11,a20]",0.0
"Above[a11,a21]",0.0
"Above[a11,a22]",0.0
"Above[a11,a23]",0.0
"Above[a11,a24]",0.0
"Above[a11,a25]",0.0
"Above[a11,a26]",0.0
"Above[a11,a27]",0.0
"Above[a11,a28]",0.0
"Above[a11,a29]",0.0
"Above[a11,a30]",0.0
"Above[a11,a31]",0.0
"Above[a11,a32]",0.0
"Above[a11,a33]",0.0
"Above[a11,a34]",0.0
"Above[a11,a35]",0.0
"Above[a12,a01]",0.0
"Above[a12,a02]",0.0
"Above[a12,a03]",0.0
"Above[a12,a04]",0.0
"Above[a12,a05]",0.0
"Above[a12,a06]",0.0
"Above[a12,a07]",0.0
"Above[a12,a08]",0.0
"Above[a12,a09]",0.0
"Above[a12,a10]",0.0
"Above[a12,a11]",0.0
"Above[a12,a12]",0.0
"Above[a12,a13]",0.0
"Above[a12,a14]",0.0
"Above[a12,a15]",0.0
"Above[a12,a16]",0.0
"Above[a12,a17]",0.0
"Above[a12,a18]",0.0
"Above[a12,a19]",0.0
"Above[a12,a20]",0.0
"Above[a12,a21]",0.0
"Above[a12,a22]",0.0
"Above[a12,a23]",0.0
"Above[a12,a24]",0.0
"Above[a12,a25]",0.0
"Above[a12,a26]",0.0
"Above[a12,a27]",0.0
"Above[a12,a28]",0.0
"Above[a12,a29]",0.0
"Above[a12,a30]",0.0
"Above[a12,a31]",0.0
"Above[a12,a32]",0.0
"Above[a12,a33]",0.0
"Above[a12,a34]",0.0
"Above[a12,a35]",0.0
"Above[a13,a01]",0.0
"Above[a13,a02]",0.0
"Above[a13,a03]",0.0
"Above[a13,a04]",0.0
"Above[a13,a05]",0.0
"Above[a13,a06]",0.0
"Above[a13,a07]",0.0
"Above[a13,a08]",0.0
"Above[a13,a09]",0.0
"Above[a13,a10]",0.0
